date,ticker,close,sma_50,sma_200
2021-07-07 00:00:00,^GSPC,4358.1298828125,4214.80501953125,3935.4541259765624
2021-07-08 00:00:00,^GSPC,4320.81982421875,4217.48701171875,3937.7077265510784
2021-07-09 00:00:00,^GSPC,4369.5498046875,4221.214404296875,3940.2184363076854
2021-07-12 00:00:00,^GSPC,4384.6298828125,4224.67759765625,3942.7872885996208
2021-07-13 00:00:00,^GSPC,4369.2099609375,4228.4383984375,3945.237993613057
2021-07-14 00:00:00,^GSPC,4374.2998046875,4232.07119140625,3947.689775390625
2021-07-15 00:00:00,^GSPC,4360.02978515625,4235.978583984375,3950.032616355202
2021-07-16 00:00:00,^GSPC,4327.16015625,4239.169990234375,3952.1632804224046
2021-07-19 00:00:00,^GSPC,4258.490234375,4240.307392578125,3953.8842183659585
2021-07-20 00:00:00,^GSPC,4323.06005859375,4242.116591796875,3955.9466532275665
2021-07-21 00:00:00,^GSPC,4358.68994140625,4245.521787109375,3958.18411593967
2021-07-22 00:00:00,^GSPC,4367.47998046875,4249.829384765625,3960.4454190586152
2021-07-23 00:00:00,^GSPC,4411.7900390625,4256.804384765625,3962.925334553142
2021-07-26 00:00:00,^GSPC,4422.2998046875,4263.000380859375,3965.435577559341
2021-07-27 00:00:00,^GSPC,4401.4599609375,4267.552578125,3967.8052752950916
2021-07-28 00:00:00,^GSPC,4400.64013671875,4272.299580078125,3970.144923194679
2021-07-29 00:00:00,^GSPC,4419.14990234375,4278.1259765625,3972.5589284589214
2021-07-30 00:00:00,^GSPC,4395.259765625,4283.717568359375,3974.8193607432318
2021-08-02 00:00:00,^GSPC,4387.16015625,4288.278369140625,3977.012662846991
2021-08-03 00:00:00,^GSPC,4423.14990234375,4293.624169921875,3979.373177341683
2021-08-04 00:00:00,^GSPC,4402.66015625,4297.736376953125,3981.6010035464637
2021-08-05 00:00:00,^GSPC,4429.10009765625,4302.55578125,3983.943930740756
2021-08-06 00:00:00,^GSPC,4436.52001953125,4307.366376953125,3986.301097869873
2021-08-09 00:00:00,^GSPC,4432.35009765625,4311.99578125,3988.6122325837923
2021-08-10 00:00:00,^GSPC,4436.75,4316.648583984375,3990.9222210756284
2021-08-11 00:00:00,^GSPC,4442.41015625,4321.455986328125,3993.237543820112
2021-08-12 00:00:00,^GSPC,4460.830078125,4326.510185546875,3995.6232200155455
2021-08-13 00:00:00,^GSPC,4468,4332.01318359375,3998.021071690593
2021-08-16 00:00:00,^GSPC,4479.7099609375,4337.009580078125,4000.453843858507
2021-08-17 00:00:00,^GSPC,4448.080078125,4341.44078125,4002.703221920148
2021-08-18 00:00:00,^GSPC,4400.27001953125,4344.900986328125,4004.691055908203
2021-08-19 00:00:00,^GSPC,4405.7998046875,4348.625986328125,4010.168854980469
2021-08-20 00:00:00,^GSPC,4441.669921875,4352.67578125,4015.531405029297
2021-08-23 00:00:00,^GSPC,4479.52978515625,4357.317578125,4020.711854248047
2021-08-24 00:00:00,^GSPC,4486.22998046875,4361.9391796875,4025.5907543945314
2021-08-25 00:00:00,^GSPC,4496.18994140625,4366.931181640625,4030.524504394531
2021-08-26 00:00:00,^GSPC,4470,4371.857177734375,4035.1220043945314
2021-08-27 00:00:00,^GSPC,4509.3701171875,4377.6073828125,4039.9412048339846
2021-08-30 00:00:00,^GSPC,4528.7900390625,4384.8541796875,4044.72185546875
2021-08-31 00:00:00,^GSPC,4522.68017578125,4390.811982421875,4049.650206298828
2021-09-01 00:00:00,^GSPC,4524.08984375,4396.36498046875,4054.3449060058592
2021-09-02 00:00:00,^GSPC,4536.9501953125,4402.2671875,4058.895107421875
2021-09-03 00:00:00,^GSPC,4535.43017578125,4407.645986328125,4063.524608154297
2021-09-07 00:00:00,^GSPC,4520.02978515625,4412.432578125,4068.2858068847654
2021-09-08 00:00:00,^GSPC,4514.06982421875,4416.90177734375,4072.946805419922
2021-09-09 00:00:00,^GSPC,4493.27978515625,4420.931376953125,4077.6255041503905
2021-09-10 00:00:00,^GSPC,4458.580078125,4424.152978515625,4082.0304541015626
2021-09-13 00:00:00,^GSPC,4468.72998046875,4427.128779296875,4086.1970544433593
2021-09-14 00:00:00,^GSPC,4443.0498046875,4428.942978515625,4090.264053955078
2021-09-15 00:00:00,^GSPC,4480.7001953125,4431.686181640625,4094.4758044433593
2021-09-16 00:00:00,^GSPC,4473.75,4433.998583984375,4098.736405029297
2021-09-17 00:00:00,^GSPC,4432.990234375,4436.2419921875,4102.589106445313
2021-09-20 00:00:00,^GSPC,4357.72998046875,4436.005595703125,4106.032706298828
2021-09-21 00:00:00,^GSPC,4354.18994140625,4435.396796875,4109.470056152344
2021-09-22 00:00:00,^GSPC,4395.64013671875,4435.925400390625,4112.95265625
2021-09-23 00:00:00,^GSPC,4448.97998046875,4437.41900390625,4116.737756347657
2021-09-24 00:00:00,^GSPC,4455.47998046875,4439.3280078125,4120.50390625
2021-09-27 00:00:00,^GSPC,4443.10986328125,4441.647001953125,4124.355355224609
2021-09-28 00:00:00,^GSPC,4352.6298828125,4443.529794921875,4127.77800415039
2021-09-29 00:00:00,^GSPC,4359.4599609375,4444.25779296875,4131.258004150391
2021-09-30 00:00:00,^GSPC,4307.5400390625,4443.234794921875,4134.558254394531
2021-10-01 00:00:00,^GSPC,4357.0400390625,4443.02599609375,4137.870354003906
2021-10-04 00:00:00,^GSPC,4300.4599609375,4440.79939453125,4140.866804199219
2021-10-05 00:00:00,^GSPC,4345.72021484375,4439.267802734375,4143.983005371094
2021-10-06 00:00:00,^GSPC,4363.5498046875,4438.509599609375,4147.253704833985
2021-10-07 00:00:00,^GSPC,4399.759765625,4438.4919921875,4150.777904052735
2021-10-08 00:00:00,^GSPC,4391.33984375,4437.935791015625,4154.298303222657
2021-10-11 00:00:00,^GSPC,4361.18994140625,4437.25439453125,4157.654202880859
2021-10-12 00:00:00,^GSPC,4350.64990234375,4436.524189453125,4160.892152099609
2021-10-13 00:00:00,^GSPC,4363.7998046875,4435.3371875,4164.034350585937
2021-10-14 00:00:00,^GSPC,4438.259765625,4436.0491796875,4167.59044921875
2021-10-15 00:00:00,^GSPC,4471.3701171875,4436.894580078125,4171.287099609375
2021-10-18 00:00:00,^GSPC,4486.4599609375,4437.89337890625,4174.939049072265
2021-10-19 00:00:00,^GSPC,4519.6298828125,4439.638974609375,4179.033948974609
2021-10-20 00:00:00,^GSPC,4536.18994140625,4441.6277734375,4183.080598144531
2021-10-21 00:00:00,^GSPC,4549.77978515625,4443.775166015625,4187.088797607422
2021-10-22 00:00:00,^GSPC,4544.89990234375,4445.4565625,4190.794346923828
2021-10-25 00:00:00,^GSPC,4566.47998046875,4447.426162109375,4194.503347167969
2021-10-26 00:00:00,^GSPC,4574.7900390625,4449.327763671875,4198.379246826172
2021-10-27 00:00:00,^GSPC,4551.68017578125,4451.399765625,4202.131697998047
2021-10-28 00:00:00,^GSPC,4596.419921875,4455.322763671875,4206.064597167969
2021-10-29 00:00:00,^GSPC,4605.3798828125,4459.314365234375,4210.113796386719
2021-11-01 00:00:00,^GSPC,4613.669921875,4462.754365234375,4214.340895996093
2021-11-02 00:00:00,^GSPC,4630.64990234375,4465.776767578125,4218.499595947265
2021-11-03 00:00:00,^GSPC,4660.56982421875,4469.263564453125,4222.543194580078
2021-11-04 00:00:00,^GSPC,4680.06005859375,4472.940966796875,4226.67814453125
2021-11-05 00:00:00,^GSPC,4697.52978515625,4477.4915625,4230.958443603516
2021-11-08 00:00:00,^GSPC,4701.7001953125,4481.3381640625,4235.190144042968
2021-11-09 00:00:00,^GSPC,4685.25,4484.46736328125,4239.3682934570315
2021-11-10 00:00:00,^GSPC,4646.7099609375,4486.947958984375,4243.847993164062
2021-11-11 00:00:00,^GSPC,4649.27001953125,4489.4515625,4248.157443847656
2021-11-12 00:00:00,^GSPC,4682.85009765625,4492.369560546875,4253.000494384765
2021-11-15 00:00:00,^GSPC,4682.7998046875,4495.316953125,4257.545192871094
2021-11-16 00:00:00,^GSPC,4700.89990234375,4498.93435546875,4261.918142089844
2021-11-17 00:00:00,^GSPC,4688.669921875,4502.426357421875,4266.2106420898435
2021-11-18 00:00:00,^GSPC,4704.5400390625,4506.6515625,4270.374642333984
2021-11-19 00:00:00,^GSPC,4697.9599609375,4511.43916015625,4274.430291748047
2021-11-22 00:00:00,^GSPC,4682.93994140625,4515.723359375,4278.267041015625
2021-11-23 00:00:00,^GSPC,4690.7001953125,4520.6763671875,4282.164392089844
2021-11-24 00:00:00,^GSPC,4701.4599609375,4525.0915625,4286.122292480469
2021-11-26 00:00:00,^GSPC,4594.6201171875,4527.50896484375,4289.513493652344
2021-11-29 00:00:00,^GSPC,4655.27001953125,4531.954560546875,4293.115693359375
2021-11-30 00:00:00,^GSPC,4567,4536.1399609375,4296.287742919922
2021-12-01 00:00:00,^GSPC,4513.0400390625,4539.316962890625,4299.1962927246095
2021-12-02 00:00:00,^GSPC,4577.10009765625,4542.946162109375,4302.511943359375
2021-12-03 00:00:00,^GSPC,4538.43017578125,4544.735166015625,4305.670544433594
2021-12-06 00:00:00,^GSPC,4591.669921875,4547.45896484375,4309.246394042969
2021-12-07 00:00:00,^GSPC,4686.75,4552.331767578125,4313.273293457031
2021-12-08 00:00:00,^GSPC,4701.2099609375,4559.303369140625,4317.152193603516
2021-12-09 00:00:00,^GSPC,4667.4501953125,4565.463173828125,4321.342744140625
2021-12-10 00:00:00,^GSPC,4712.02001953125,4573.5527734375,4325.847094726562
2021-12-13 00:00:00,^GSPC,4668.97021484375,4579.791376953125,4329.682845458984
2021-12-14 00:00:00,^GSPC,4634.08984375,4586.463974609375,4333.501844482422
2021-12-15 00:00:00,^GSPC,4709.85009765625,4593.746572265625,4337.952495117188
2021-12-16 00:00:00,^GSPC,4668.669921875,4599.848974609375,4342.453494873047
2021-12-17 00:00:00,^GSPC,4620.64013671875,4604.26658203125,4346.34699584961
2021-12-20 00:00:00,^GSPC,4568.02001953125,4607.800185546875,4350.080345458984
2021-12-21 00:00:00,^GSPC,4649.22998046875,4613.560986328125,4353.949295654297
2021-12-22 00:00:00,^GSPC,4696.56005859375,4620.479189453125,4357.938045654297
2021-12-23 00:00:00,^GSPC,4725.7900390625,4627.718994140625,4361.870295410156
2021-12-27 00:00:00,^GSPC,4791.18994140625,4634.77759765625,4366.109544677734
2021-12-28 00:00:00,^GSPC,4786.35009765625,4641.077197265625,4370.196595458984
2021-12-29 00:00:00,^GSPC,4793.06005859375,4647.20919921875,4374.348345947265
2021-12-30 00:00:00,^GSPC,4778.72998046875,4652.391201171875,4378.371395263672
2021-12-31 00:00:00,^GSPC,4766.18017578125,4656.991005859375,4382.6249963378905
2022-01-03 00:00:00,^GSPC,4796.56005859375,4661.926611328125,4387.042296142578
2022-01-04 00:00:00,^GSPC,4793.5400390625,4666.8994140625,4391.3070458984375
2022-01-05 00:00:00,^GSPC,4700.580078125,4669.581416015625,4395.257346191406
2022-01-06 00:00:00,^GSPC,4696.0498046875,4672.006611328125,4399.291895751953
2022-01-07 00:00:00,^GSPC,4677.02978515625,4674.513603515625,4403.129444580078
2022-01-10 00:00:00,^GSPC,4670.2900390625,4675.991005859375,4406.608194580078
2022-01-11 00:00:00,^GSPC,4713.06982421875,4678.1448046875,4410.318093261719
2022-01-12 00:00:00,^GSPC,4726.35009765625,4680.398408203125,4414.157093505859
2022-01-13 00:00:00,^GSPC,4659.02978515625,4680.966005859375,4417.58779296875
2022-01-14 00:00:00,^GSPC,4662.85009765625,4681.011611328125,4420.802692871093
2022-01-18 00:00:00,^GSPC,4577.10986328125,4678.952607421875,4423.298692626953
2022-01-19 00:00:00,^GSPC,4532.759765625,4675.65720703125,4425.592791748047
2022-01-20 00:00:00,^GSPC,4482.72998046875,4671.277802734375,4427.606691894532
2022-01-21 00:00:00,^GSPC,4397.93994140625,4665.5316015625,4429.110541992188
2022-01-24 00:00:00,^GSPC,4410.1298828125,4660.8,4430.517192382813
2022-01-25 00:00:00,^GSPC,4356.4501953125,4654.943603515625,4431.6594921875
2022-01-26 00:00:00,^GSPC,4349.93017578125,4648.285205078125,4432.701193847656
2022-01-27 00:00:00,^GSPC,4326.509765625,4641.159404296875,4433.710441894531
2022-01-28 00:00:00,^GSPC,4431.85009765625,4635.778408203125,4435.017592773437
2022-01-31 00:00:00,^GSPC,4515.5498046875,4632.316005859375,4436.667990722656
2022-02-01 00:00:00,^GSPC,4546.5400390625,4629.156005859375,4438.584392089844
2022-02-02 00:00:00,^GSPC,4589.3798828125,4626.984404296875,4440.856591796875
2022-02-03 00:00:00,^GSPC,4477.43994140625,4622.874404296875,4442.376691894531
2022-02-04 00:00:00,^GSPC,4500.52978515625,4619.07099609375,4444.204440917969
2022-02-07 00:00:00,^GSPC,4483.8701171875,4614.71919921875,4445.722941894532
2022-02-08 00:00:00,^GSPC,4521.5400390625,4613.25759765625,4447.392541503907
2022-02-09 00:00:00,^GSPC,4587.18017578125,4611.89580078125,4449.394841308594
2022-02-10 00:00:00,^GSPC,4504.080078125,4610.63740234375,4450.999340820313
2022-02-11 00:00:00,^GSPC,4418.64013671875,4608.749404296875,4452.035190429688
